epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
64,416.719,0.19181,0.76923,1,1.28541,0.0068815,0.0068815,0.0068815
65,423.04,0.21342,0.79487,1,0.93124,0.006832,0.006832,0.006832
66,430.478,0.15013,0.79487,1,0.69119,0.0067825,0.0067825,0.0067825
67,436.132,0.37975,0.82051,1,0.56276,0.006733,0.006733,0.006733
68,441.734,0.27792,0.79487,1,1.11431,0.0066835,0.0066835,0.0066835
69,446.009,0.16423,0.79487,1,1.04234,0.006634,0.006634,0.006634
70,452.695,0.138,0.79487,1,1.35963,0.0065845,0.0065845,0.0065845
71,459.091,0.31912,0.79487,1,1.30169,0.006535,0.006535,0.006535
72,466.102,0.19739,0.74359,1,0.68623,0.0064855,0.0064855,0.0064855
73,472.04,0.11964,0.76923,1,0.65641,0.006436,0.006436,0.006436
74,478.045,0.11406,0.79487,1,0.76885,0.0063865,0.0063865,0.0063865
75,484.519,0.20193,0.79487,1,0.50908,0.006337,0.006337,0.006337
76,491.298,0.20169,0.84615,1,1.11252,0.0062875,0.0062875,0.0062875
77,497.891,0.26134,0.84615,1,1.31315,0.006238,0.006238,0.006238
